playlist_entry_id,user_id,playlist_name,track_id,platform,added_date,position,is_public
PLE_01070,USR_00362,Party Music,TRK_04785,YouTube Music,2020-02-29,35,True
PLE_01071,USR_00493,Study Land,TRK_01688,Spotify,2026-02-05,88,True
PLE_01072,USR_00072,Focus Church,TRK_05507,YouTube Music,2020-07-31,22,True
PLE_01073,USR_00039,Mood College,TRK_04577,Amazon Music,2014-10-04,6,True
PLE_01074,USR_00359,Chill Health,TRK_05389,Tidal,2025-11-15,70,True
PLE_01075,USR_00209,Study You,TRK_05594,Amazon Music,2022-09-23,77,True
PLE_01076,USR_00203,Focus Seek,TRK_05105,Apple Music,2025-11-15,91,False
PLE_01077,USR_00371,Workout Federal,TRK_00355,Spotify,2024-04-15,39,True
PLE_01078,USR_00329,Study Few,TRK_00764,Apple Music,2026-04-27,51,False
PLE_01079,USR_00414,Vibes Little,TRK_03277,Spotify,2025-06-06,62,True
PLE_01080,USR_00475,Study Ground,TRK_01583,Apple Music,2023-04-02,33,True
PLE_01081,USR_00072,Party Any,TRK_04414,Spotify,2018-03-09,78,True
PLE_01082,USR_00332,Mood Reduce,TRK_01595,Apple Music,2025-12-27,75,True
PLE_01083,USR_00194,Vibes Attorney,TRK_05393,Apple Music,2021-11-27,7,True
PLE_01084,USR_00043,Party Gun,TRK_03472,YouTube Music,2026-04-27,54,True
PLE_01085,USR_00384,Workout Inside,TRK_03398,Apple Music,2025-03-25,45,False
PLE_01086,USR_00388,Party Realize,TRK_03797,Spotify,2025-08-18,32,True
PLE_01087,USR_00325,Chill This,TRK_02044,Apple Music,2025-08-29,56,True
PLE_01088,USR_00114,Mood Interesting,TRK_05923,Spotify,2025-01-08,36,True
PLE_01089,USR_00331,Workout Skin,TRK_02363,Amazon Music,2024-03-05,66,True
PLE_01090,USR_00285,Workout Final,TRK_05960,Spotify,2024-05-07,52,False
PLE_01091,USR_00388,Sleep Run,TRK_00802,Tidal,2025-06-29,27,True
PLE_01092,USR_00046,Vibes Apply,TRK_01932,Spotify,2019-08-27,17,True
PLE_01093,USR_00473,Vibes Usually,TRK_01567,Spotify,2022-02-13,92,False
PLE_01094,USR_00401,Focus Small,TRK_00841,Tidal,2025-03-02,68,True
PLE_01095,USR_00174,Party Leader,TRK_05512,Apple Music,2019-09-25,86,True
PLE_01096,USR_00075,Focus Keep,TRK_02027,Apple Music,2025-06-10,9,True
PLE_01097,USR_00192,Focus Western,TRK_04655,YouTube Music,2024-09-05,27,True
PLE_01098,USR_00210,Mood Together,TRK_03240,Spotify,2023-05-10,6,False
PLE_01099,USR_00202,Focus Science,TRK_03210,Apple Music,2026-03-18,90,True
PLE_01100,USR_00406,Sleep Forget,TRK_05885,Apple Music,2025-11-21,12,False
PLE_01101,USR_00012,Focus Door,TRK_03438,Apple Music,2026-02-17,83,False
PLE_01102,USR_00017,Mood We,TRK_03054,Spotify,2023-02-02,69,True
PLE_01103,USR_00171,Mood Girl,TRK_01398,Apple Music,2025-01-20,93,False
PLE_01104,USR_00033,Study Morning,TRK_04468,Apple Music,2026-03-04,3,True
PLE_01105,USR_00082,Party Meeting,TRK_02789,Spotify,2025-03-24,68,False
PLE_01106,USR_00263,Vibes Consider,TRK_00831,Apple Music,2015-07-24,49,True
PLE_01107,USR_00256,Chill Career,TRK_04896,Amazon Music,2025-04-09,67,True
PLE_01108,USR_00385,Vibes Party,TRK_00289,YouTube Music,2024-08-24,30,True
PLE_01109,USR_00046,Study Boy,TRK_03109,Apple Music,2022-05-16,85,True
PLE_01110,USR_00351,Mood Doctor,TRK_05985,Spotify,2023-10-13,57,False
PLE_01111,USR_00336,Party Small,TRK_02689,Apple Music,2026-02-04,48,True
PLE_01112,USR_00237,Sleep Much,TRK_04700,Spotify,2026-03-24,61,False
PLE_01113,USR_00268,Vibes Particular,TRK_05626,Amazon Music,2013-06-10,22,True
PLE_01114,USR_00045,Mood Together,TRK_01078,Amazon Music,2025-07-25,68,False
PLE_01115,USR_00194,Party Keep,TRK_00868,Spotify,2009-06-18,62,True
PLE_01116,USR_00465,Mood Together,TRK_00945,YouTube Music,2026-03-16,99,True
PLE_01117,USR_00092,Workout Effort,TRK_00867,YouTube Music,2026-04-27,14,True
PLE_01118,USR_00473,Focus Small,TRK_05713,Apple Music,2025-07-01,60,True
PLE_01119,USR_00473,Sleep Reduce,TRK_04961,Apple Music,2025-02-18,34,False
PLE_01120,USR_00350,Chill Film,TRK_03299,Spotify,2024-06-08,21,True
PLE_01121,USR_00455,Chill Small,TRK_03480,YouTube Music,2020-09-05,89,False
PLE_01122,USR_00462,Mood Doctor,TRK_01788,Apple Music,2026-04-27,46,False
PLE_01123,USR_00243,Workout Thank,TRK_00748,Spotify,2024-05-25,61,True
PLE_01124,USR_00237,Mood We,TRK_02467,Amazon Music,2026-04-08,69,True
PLE_01125,USR_00220,Party Nothing,TRK_00809,Apple Music,2026-02-18,45,True
PLE_01126,USR_00135,Vibes Might,TRK_02044,Spotify,2025-08-06,47,True
PLE_01127,USR_00138,Sleep Again,TRK_03093,YouTube Music,2022-04-11,8,True
PLE_01128,USR_00177,Sleep Really,TRK_03633,Apple Music,2026-04-27,21,False
PLE_01129,USR_00055,Mood Girl,TRK_03519,YouTube Music,2026-02-27,47,True
PLE_01130,USR_00168,Chill Just,TRK_01501,Amazon Music,2026-04-27,66,True
PLE_01131,USR_00189,Chill Central,TRK_02319,Spotify,2025-10-21,70,False
PLE_01132,USR_00258,Party Article,TRK_01391,Apple Music,2026-04-27,6,True
PLE_01133,USR_00253,Chill Should,TRK_00650,YouTube Music,2024-01-30,23,True
PLE_01134,USR_00320,Sleep Approach,TRK_00488,YouTube Music,2025-08-07,96,True
PLE_01135,USR_00469,Chill Exactly,TRK_02502,Spotify,2026-01-01,13,True
PLE_01136,USR_00187,Chill Notice,TRK_04711,YouTube Music,2024-08-31,17,True
PLE_01137,USR_00315,Sleep Interesting,TRK_04955,Apple Music,2026-03-10,90,True
PLE_01138,USR_00127,Focus Cost,TRK_02290,YouTube Music,2026-04-24,100,True
PLE_01139,USR_00475,Party Interview,TRK_03438,Spotify,2026-03-10,34,True
PLE_01140,USR_00025,Workout Money,TRK_03542,Spotify,2024-07-24,40,True
PLE_01141,USR_00324,Vibes Rich,TRK_03301,Apple Music,2025-07-04,2,True
PLE_01142,USR_00005,Party Ten,TRK_02613,Tidal,2015-02-18,100,True
PLE_01143,USR_00123,Vibes City,TRK_03641,Apple Music,2025-10-26,49,False
PLE_01144,USR_00043,Mood Special,TRK_01667,YouTube Music,2021-01-04,93,True
PLE_01145,USR_00309,Mood Along,TRK_03338,Amazon Music,2025-06-12,38,True
PLE_01146,USR_00284,Focus Western,TRK_05452,Spotify,2021-04-01,78,True
PLE_01147,USR_00136,Workout Inside,TRK_01497,Apple Music,2025-12-04,26,True
PLE_01148,USR_00268,Party Interview,TRK_02902,Amazon Music,2025-03-24,4,False
PLE_01149,USR_00027,Party Nothing,TRK_04014,Amazon Music,2026-04-26,12,False
PLE_01150,USR_00467,Vibes Then,TRK_00672,YouTube Music,2025-08-05,81,False
PLE_01151,USR_00199,Focus Program,TRK_04228,Apple Music,2026-04-24,22,True
PLE_01152,USR_00318,Chill Small,TRK_04417,YouTube Music,2025-01-10,54,False
PLE_01153,USR_00256,Party Claim,TRK_05660,Spotify,2024-12-18,100,True
PLE_01154,USR_00461,Sleep Box,TRK_05320,Apple Music,2026-03-22,1,True
PLE_01155,USR_00020,Focus Free,TRK_03943,YouTube Music,2025-02-17,5,False
PLE_01156,USR_00482,Party Oil,TRK_03985,Amazon Music,2025-07-07,89,True
PLE_01157,USR_00063,Mood Land,TRK_00378,Apple Music,2025-07-23,78,False
PLE_01158,USR_00275,Chill Growth,TRK_02337,Amazon Music,2026-04-27,62,True
PLE_01159,USR_00311,Study Woman,TRK_04560,Spotify,2026-04-27,75,False
PLE_01160,USR_00077,Vibes Party,TRK_01862,Apple Music,2024-09-01,95,True
PLE_01161,USR_00144,Sleep Capital,TRK_02514,YouTube Music,2026-04-10,52,True
PLE_01162,USR_00397,Party Method,TRK_00212,Tidal,2019-09-07,91,True
PLE_01163,USR_00412,Sleep Including,TRK_04141,Spotify,2026-04-27,83,True
PLE_01164,USR_00065,Party Capital,TRK_03659,Amazon Music,2026-04-27,22,False
PLE_01165,USR_00429,Workout Arrive,TRK_01369,Apple Music,2026-04-04,17,False
PLE_01166,USR_00488,Focus Yeah,TRK_04978,Spotify,2019-09-07,32,True
PLE_01167,USR_00216,Workout Quickly,TRK_01301,Apple Music,2020-04-22,83,True
PLE_01168,USR_00353,Party Interview,TRK_05196,YouTube Music,2026-04-22,6,False
PLE_01169,USR_00416,Workout Official,TRK_02083,Tidal,2026-01-14,40,True
PLE_01170,USR_00078,Vibes Apply,TRK_03902,Tidal,2026-04-26,37,True
PLE_01171,USR_00157,Vibes Light,TRK_04414,Spotify,2022-01-06,84,True
PLE_01172,USR_00246,Mood Girl,TRK_04263,Tidal,2023-01-01,11,True
PLE_01173,USR_00355,Vibes Reality,TRK_04577,Apple Music,2019-04-14,54,True
PLE_01174,USR_00165,Focus Attention,TRK_00578,Apple Music,2026-04-21,71,True
PLE_01175,USR_00274,Sleep Boy,TRK_04090,Spotify,2020-05-17,9,True
PLE_01176,USR_00482,Study Four,TRK_01556,Spotify,2022-03-21,43,True
PLE_01177,USR_00172,Sleep Interesting,TRK_05546,Apple Music,2025-09-22,2,False
PLE_01178,USR_00049,Party Tv,TRK_04107,Apple Music,2025-07-26,25,True
PLE_01179,USR_00485,Focus Science,TRK_02796,Spotify,2026-03-09,14,True
PLE_01180,USR_00216,Mood Consider,TRK_03217,YouTube Music,2026-04-27,10,False
PLE_01181,USR_00265,Mood Seek,TRK_04627,Spotify,2026-04-18,79,True
PLE_01182,USR_00216,Vibes Attorney,TRK_02727,Apple Music,2024-09-11,13,True
PLE_01183,USR_00382,Vibes Expect,TRK_04028,Amazon Music,2026-02-02,93,True
PLE_01184,USR_00178,Party Gun,TRK_03498,Spotify,2026-01-11,32,True
PLE_01185,USR_00185,Mood Manager,TRK_00811,Amazon Music,2026-04-27,58,False
PLE_01186,USR_00427,Chill This,TRK_01813,Amazon Music,2024-10-12,50,True
PLE_01187,USR_00462,Mood Special,TRK_05023,Spotify,2026-01-19,84,True
PLE_01188,USR_00282,Party Capital,TRK_05785,Spotify,2026-03-29,94,True
PLE_01189,USR_00336,Sleep Wait,TRK_01921,Amazon Music,2025-10-10,67,False
PLE_01190,USR_00409,Workout Effort,TRK_00695,Spotify,2020-10-20,75,True
PLE_01191,USR_00097,Focus Free,TRK_03933,YouTube Music,2026-01-08,65,False
PLE_01192,USR_00245,Party Today,TRK_04251,Spotify,2026-01-20,85,True
PLE_01193,USR_00118,Mood Along,TRK_00682,Spotify,2026-04-23,72,True
PLE_01194,USR_00155,Sleep Much,TRK_03607,Spotify,2023-03-26,11,True
PLE_01195,USR_00116,Chill Film,TRK_01065,Amazon Music,2025-03-31,70,True
PLE_01196,USR_00189,Party Any,TRK_01728,Spotify,2026-03-15,34,True
PLE_01197,USR_00230,Party Keep,TRK_03937,Amazon Music,2009-10-28,41,False
PLE_01198,USR_00280,Sleep Box,TRK_01146,Spotify,2026-04-27,20,False
PLE_01199,USR_00290,Sleep Themselves,TRK_04420,Spotify,2023-12-15,58,False
PLE_01200,USR_00165,Party Tv,TRK_03070,Amazon Music,2026-04-20,40,True
PLE_01201,USR_00220,Party Ten,TRK_05929,Apple Music,2025-12-27,68,False
PLE_01202,USR_00298,Chill Read,TRK_00944,YouTube Music,2025-10-04,58,True
PLE_01203,USR_00295,Study Few,TRK_05322,YouTube Music,2025-08-28,98,False
PLE_01204,USR_00355,Focus Suddenly,TRK_05077,YouTube Music,2026-01-07,14,True
PLE_01205,USR_00298,Focus Small,TRK_03555,Apple Music,2026-01-24,29,False
PLE_01206,USR_00381,Vibes Yourself,TRK_03835,Spotify,2025-12-15,28,False
PLE_01207,USR_00115,Study Area,TRK_03083,YouTube Music,2025-10-22,32,True
PLE_01208,USR_00170,Focus Behavior,TRK_00886,Apple Music,2026-04-27,91,True
PLE_01209,USR_00301,Mood Reduce,TRK_05416,Spotify,2026-02-05,10,False
PLE_01210,USR_00250,Vibes Particular,TRK_03909,Spotify,2024-10-21,68,True
PLE_01211,USR_00453,Vibes Party,TRK_01346,Spotify,2026-04-22,70,True
PLE_01212,USR_00155,Party To,TRK_02233,Apple Music,2025-03-12,13,False
PLE_01213,USR_00237,Focus There,TRK_01064,Tidal,2026-04-27,68,True
PLE_01214,USR_00335,Mood Road,TRK_04547,Apple Music,2017-10-26,4,True
PLE_01215,USR_00126,Party Respond,TRK_00008,Apple Music,2017-04-18,85,False
PLE_01216,USR_00498,Workout Federal,TRK_04016,Amazon Music,2014-08-27,60,True
PLE_01217,USR_00066,Vibes Major,TRK_03235,Spotify,2024-09-13,80,True
PLE_01218,USR_00450,Study Nation,TRK_05092,Amazon Music,2026-02-22,90,True
PLE_01219,USR_00218,Vibes City,TRK_05881,YouTube Music,2026-03-16,5,True
PLE_01220,USR_00312,Focus Sound,TRK_00249,Apple Music,2024-01-14,39,True
PLE_01221,USR_00184,Chill Notice,TRK_04265,Apple Music,2025-04-12,70,False
PLE_01222,USR_00386,Mood Brother,TRK_03082,Apple Music,2026-02-22,81,False
PLE_01223,USR_00086,Party Interview,TRK_05292,Apple Music,2025-09-20,4,False
PLE_01224,USR_00108,Study Now,TRK_03477,Apple Music,2026-04-27,72,True
PLE_01225,USR_00249,Vibes Yourself,TRK_05997,Apple Music,2017-07-25,17,True
PLE_01226,USR_00223,Mood Doctor,TRK_01478,Apple Music,2012-10-20,49,True
PLE_01227,USR_00259,Party Bar,TRK_03298,YouTube Music,2026-04-27,99,False
PLE_01228,USR_00300,Mood About,TRK_01516,YouTube Music,2026-01-25,79,False
PLE_01229,USR_00476,Vibes President,TRK_02759,Tidal,2026-03-17,17,False
PLE_01230,USR_00363,Study Few,TRK_05148,Amazon Music,2026-03-29,4,True
PLE_01231,USR_00234,Chill Should,TRK_00952,YouTube Music,2026-04-27,28,True
PLE_01232,USR_00197,Mood Significant,TRK_03120,Amazon Music,2024-05-03,28,True
PLE_01233,USR_00496,Party Often,TRK_04732,YouTube Music,2023-08-25,96,True
PLE_01234,USR_00360,Party Maybe,TRK_01602,YouTube Music,2026-04-27,99,False
PLE_01235,USR_00027,Focus Production,TRK_05270,YouTube Music,2026-04-27,3,False
PLE_01236,USR_00426,Party Oil,TRK_00334,Spotify,2026-03-26,46,False
PLE_01237,USR_00364,Mood Consider,TRK_03848,Tidal,2026-04-27,37,True
PLE_01238,USR_00416,Focus Suddenly,TRK_01179,YouTube Music,2025-12-10,48,False
PLE_01239,USR_00197,Study Nation,TRK_01073,Tidal,2026-02-28,73,False
PLE_01240,USR_00352,Focus Man,TRK_04254,Spotify,2026-04-27,83,False
PLE_01241,USR_00043,Study Four,TRK_00409,Spotify,2024-03-17,33,False
PLE_01242,USR_00070,Chill This,TRK_05603,YouTube Music,2026-04-19,23,True
PLE_01243,USR_00017,Vibes Rich,TRK_03102,Spotify,2026-04-27,19,False
PLE_01244,USR_00334,Vibes Little,TRK_01312,Tidal,2026-01-03,28,True
PLE_01245,USR_00088,Mood Seek,TRK_03469,YouTube Music,2026-04-27,20,True
PLE_01246,USR_00366,Party Establish,TRK_03582,Apple Music,2026-03-13,92,False
PLE_01247,USR_00149,Focus Production,TRK_05837,Amazon Music,2024-05-30,13,True
PLE_01248,USR_00240,Focus Whom,TRK_05733,Spotify,2024-12-29,84,True
PLE_01249,USR_00441,Party Rich,TRK_00017,YouTube Music,2026-04-27,69,True
PLE_01250,USR_00476,Mood Home,TRK_00048,Apple Music,2024-05-26,52,False
PLE_01251,USR_00391,Mood In,TRK_03950,Apple Music,2010-09-27,59,False
PLE_01252,USR_00481,Mood Girl,TRK_02993,YouTube Music,2025-07-25,48,True
PLE_01253,USR_00121,Party Firm,TRK_03753,Spotify,2026-03-27,12,False
PLE_01254,USR_00162,Vibes Apply,TRK_03797,Amazon Music,2026-04-05,12,True
PLE_01255,USR_00498,Mood In,TRK_02617,Spotify,2023-12-21,45,False
PLE_01256,USR_00450,Workout Federal,TRK_01199,Apple Music,2026-02-24,84,False
PLE_01257,USR_00399,Party Rich,TRK_05512,Spotify,2023-06-02,35,True
PLE_01258,USR_00203,Chill Measure,TRK_05838,Apple Music,2026-02-26,91,True
PLE_01259,USR_00176,Mood Interesting,TRK_02354,Spotify,2022-06-01,47,True
PLE_01260,USR_00137,Focus Suddenly,TRK_04003,Apple Music,2025-07-24,33,False
PLE_01261,USR_00325,Party Meeting,TRK_01668,Spotify,2025-05-24,86,False
PLE_01262,USR_00385,Workout Teach,TRK_03277,Apple Music,2026-04-02,11,True
PLE_01263,USR_00231,Study Boy,TRK_04820,Amazon Music,2025-11-21,48,True
PLE_01264,USR_00217,Workout My,TRK_05431,Spotify,2024-09-26,28,False
PLE_01265,USR_00335,Study Analysis,TRK_01021,YouTube Music,2026-03-19,20,True
PLE_01266,USR_00362,Study Analysis,TRK_03426,Spotify,2022-01-21,54,False
PLE_01267,USR_00380,Mood Consider,TRK_03476,YouTube Music,2026-01-20,96,True
PLE_01268,USR_00013,Mood Special,TRK_01738,Amazon Music,2025-11-30,59,True
PLE_01269,USR_00284,Party Rich,TRK_04218,Spotify,2026-02-20,86,True
PLE_01270,USR_00389,Workout Dream,TRK_05608,Spotify,2026-04-27,21,False
PLE_01271,USR_00233,Study Live,TRK_03174,Spotify,2025-08-30,12,False
PLE_01272,USR_00307,Workout Attorney,TRK_04168,Spotify,2026-04-27,56,True
PLE_01273,USR_00422,Chill Read,TRK_05956,Spotify,2021-03-29,55,True
PLE_01274,USR_00125,Study Four,TRK_05921,Spotify,2025-10-29,90,True
PLE_01275,USR_00426,Workout Skin,TRK_00457,YouTube Music,2026-04-27,71,True
PLE_01276,USR_00238,Workout Operation,TRK_05129,YouTube Music,2026-04-27,14,True
PLE_01277,USR_00267,Chill Measure,TRK_00939,Amazon Music,2025-10-12,72,True
PLE_01278,USR_00363,Sleep Carry,TRK_03884,Spotify,2025-05-01,45,False
PLE_01279,USR_00398,Mood Know,TRK_02096,Spotify,2008-01-11,75,False
PLE_01280,USR_00225,Mood Manager,TRK_01519,Spotify,2024-03-10,7,True
PLE_01281,USR_00134,Party Exactly,TRK_03308,Spotify,2026-03-10,85,False
PLE_01282,USR_00395,Party Argue,TRK_00538,YouTube Music,2026-02-04,64,True
PLE_01283,USR_00042,Vibes City,TRK_02618,Apple Music,2022-09-12,16,False
PLE_01284,USR_00431,Party Realize,TRK_02641,Tidal,2026-04-25,31,True
PLE_01285,USR_00014,Chill Notice,TRK_00729,YouTube Music,2025-11-23,66,False
PLE_01286,USR_00360,Mood Doctor,TRK_02255,Amazon Music,2026-02-27,83,True
PLE_01287,USR_00427,Chill Read,TRK_05211,YouTube Music,2024-01-29,13,True
PLE_01288,USR_00408,Mood About,TRK_01511,Spotify,2025-07-02,63,True
PLE_01289,USR_00142,Sleep Century,TRK_03555,Apple Music,2026-03-26,34,True
PLE_01290,USR_00014,Vibes Apply,TRK_05023,Spotify,2020-08-31,39,True
PLE_01291,USR_00476,Party Establish,TRK_05553,Spotify,2026-04-27,84,True
PLE_01292,USR_00379,Focus Free,TRK_02782,YouTube Music,2026-02-08,36,False
PLE_01293,USR_00098,Focus Sound,TRK_05563,Amazon Music,2026-02-09,57,True
PLE_01294,USR_00038,Sleep Both,TRK_00045,YouTube Music,2024-06-11,1,True
PLE_01295,USR_00247,Vibes Reality,TRK_04349,Amazon Music,2023-01-05,44,True
PLE_01296,USR_00317,Mood Land,TRK_04049,YouTube Music,2026-04-27,63,False
PLE_01297,USR_00081,Vibes Apply,TRK_02921,Apple Music,2026-03-27,55,True
PLE_01298,USR_00458,Chill Plan,TRK_01734,YouTube Music,2026-04-27,50,True
PLE_01299,USR_00101,Focus Appear,TRK_01944,Spotify,2025-04-30,47,False
PLE_01300,USR_00072,Workout Suddenly,TRK_03755,Apple Music,2024-07-20,96,True
PLE_01301,USR_00306,Vibes City,TRK_03067,Amazon Music,2026-04-27,25,True
PLE_01302,USR_00418,Party Leader,TRK_01947,Spotify,2026-01-27,14,True
PLE_01303,USR_00103,Party Ten,TRK_03270,YouTube Music,2020-07-03,86,True
PLE_01304,USR_00475,Workout Quickly,TRK_00631,Apple Music,2025-09-21,97,True
PLE_01305,USR_00255,Vibes Attorney,TRK_05517,Spotify,2024-05-28,97,True
PLE_01306,USR_00367,Mood Brother,TRK_02423,YouTube Music,2022-06-24,46,True
PLE_01307,USR_00380,Vibes Four,TRK_02910,Spotify,2025-11-30,6,True
PLE_01308,USR_00089,Mood Might,TRK_00828,YouTube Music,2019-01-27,88,True
PLE_01309,USR_00469,Focus First,TRK_04955,Apple Music,2026-03-27,42,True
PLE_01310,USR_00490,Vibes Economy,TRK_02946,Spotify,2026-04-27,8,False
PLE_01311,USR_00251,Party Any,TRK_01028,Amazon Music,2025-07-28,69,True
PLE_01312,USR_00173,Study Now,TRK_04349,Apple Music,2023-08-21,67,False
PLE_01313,USR_00387,Chill Buy,TRK_02962,YouTube Music,2026-04-12,58,True
PLE_01314,USR_00365,Vibes Economy,TRK_05943,Apple Music,2026-04-27,52,True
PLE_01315,USR_00146,Sleep Whom,TRK_05769,Apple Music,2016-01-10,34,True
PLE_01316,USR_00092,Chill This,TRK_05185,Amazon Music,2025-03-04,26,False
PLE_01317,USR_00262,Focus Keep,TRK_01588,Apple Music,2026-04-27,94,True
PLE_01318,USR_00422,Mood Certainly,TRK_00676,Spotify,2026-03-24,63,False
PLE_01319,USR_00259,Chill Week,TRK_05452,Spotify,2022-01-19,14,True
PLE_01320,USR_00154,Focus Production,TRK_03684,Amazon Music,2023-11-10,87,True
PLE_01321,USR_00235,Mood Consider,TRK_04885,Spotify,2025-12-16,24,False
PLE_01322,USR_00413,Sleep Much,TRK_00688,Apple Music,2026-01-04,26,True
PLE_01323,USR_00062,Workout Stop,TRK_01604,Apple Music,2025-06-14,41,True
PLE_01324,USR_00301,Party Notice,TRK_01740,Amazon Music,2026-04-27,2,True
PLE_01325,USR_00439,Workout Stop,TRK_02407,Apple Music,2025-03-10,91,True
PLE_01326,USR_00138,Vibes Attorney,TRK_02433,Spotify,2025-11-10,66,True
PLE_01327,USR_00484,Party Model,TRK_03411,Spotify,2026-04-27,81,True
PLE_01328,USR_00094,Party Interview,TRK_00182,Apple Music,2026-02-09,28,False
PLE_01329,USR_00458,Mood Together,TRK_01954,YouTube Music,2025-08-24,23,True
PLE_01330,USR_00366,Chill Measure,TRK_03024,YouTube Music,2024-12-20,87,True
PLE_01331,USR_00181,Party Often,TRK_00403,Amazon Music,2025-04-22,10,True
PLE_01332,USR_00371,Workout Quickly,TRK_02761,Apple Music,2025-10-31,62,True
PLE_01333,USR_00312,Party Establish,TRK_04820,Apple Music,2025-11-12,69,True
PLE_01334,USR_00113,Focus Western,TRK_03995,Spotify,2005-09-17,15,True
PLE_01335,USR_00123,Mood Land,TRK_03214,YouTube Music,2024-08-24,93,True
PLE_01336,USR_00336,Mood Might,TRK_00988,Spotify,2026-04-27,27,True
PLE_01337,USR_00226,Party Really,TRK_00442,Apple Music,2026-04-04,61,True
PLE_01338,USR_00027,Party Gun,TRK_05913,Spotify,2007-03-15,25,False
PLE_01339,USR_00129,Chill Plan,TRK_02241,Apple Music,2014-04-29,42,True
PLE_01340,USR_00482,Vibes Economy,TRK_02467,Spotify,2026-04-21,63,True
PLE_01341,USR_00337,Mood Reduce,TRK_03185,Amazon Music,2026-04-27,59,True
PLE_01342,USR_00469,Vibes Economy,TRK_03933,YouTube Music,2025-09-18,88,False
PLE_01343,USR_00344,Workout Operation,TRK_04586,Spotify,2023-01-01,3,True
PLE_01344,USR_00435,Vibes Little,TRK_00767,Spotify,2026-04-27,42,True
PLE_01345,USR_00474,Study Analysis,TRK_01451,Apple Music,2026-04-26,1,True
PLE_01346,USR_00211,Workout Federal,TRK_01256,Apple Music,2026-04-27,93,True
PLE_01347,USR_00241,Sleep Much,TRK_01109,Tidal,2026-02-18,37,True
PLE_01348,USR_00440,Party Capital,TRK_05876,Spotify,2023-10-26,76,True
PLE_01349,USR_00446,Party Any,TRK_00764,Apple Music,2026-04-27,67,True
PLE_01350,USR_00097,Party Firm,TRK_02476,YouTube Music,2026-04-04,55,True
PLE_01351,USR_00352,Party Difference,TRK_03397,YouTube Music,2026-04-27,48,True
PLE_01352,USR_00191,Mood Reduce,TRK_03921,Apple Music,2017-01-22,96,True
PLE_01353,USR_00242,Party Really,TRK_05947,Amazon Music,2023-01-20,73,True
PLE_01354,USR_00335,Mood Drug,TRK_00947,Spotify,2025-09-30,91,False
PLE_01355,USR_00461,Focus Whom,TRK_04084,YouTube Music,2019-10-18,79,True
PLE_01356,USR_00329,Vibes Yourself,TRK_04809,Amazon Music,2022-02-22,57,True
PLE_01357,USR_00382,Chill Notice,TRK_05416,YouTube Music,2025-10-09,73,True
PLE_01358,USR_00295,Party Claim,TRK_02636,Amazon Music,2026-01-31,74,False
PLE_01359,USR_00035,Mood Certainly,TRK_02787,Spotify,2025-01-02,70,True
PLE_01360,USR_00337,Party Establish,TRK_04380,Spotify,2012-09-19,45,True
PLE_01361,USR_00385,Party Keep,TRK_02300,Apple Music,2025-07-06,6,True
PLE_01362,USR_00432,Party Best,TRK_01045,Apple Music,2018-10-13,36,True
PLE_01363,USR_00012,Focus Seek,TRK_04110,Spotify,2025-04-22,76,False
PLE_01364,USR_00435,Workout Attorney,TRK_03513,Amazon Music,2022-08-20,36,True
PLE_01365,USR_00143,Workout Federal,TRK_05873,Tidal,2026-01-28,71,True
PLE_01366,USR_00181,Focus Whom,TRK_03915,Amazon Music,2025-04-22,60,False
PLE_01367,USR_00033,Mood Girl,TRK_02898,Spotify,2026-04-08,76,False
