royalty_id,track_id,artist_id,label_id,quarter,streams_credited,rate_per_stream,gross_revenue_usd,label_cut_usd,artist_payout_usd
ROY_01205,TRK_02418,ART_0219,LBL_0003,Q1-2024,925000,0.0047,4347.5,3043.25,1304.25
ROY_01206,TRK_00438,ART_0242,LBL_0011,Q4-2024,1925000,0.00579,11145.75,7802.02,3343.72
ROY_01207,TRK_04828,ART_0623,LBL_0026,Q4-2024,2925000,0.00398,11641.5,8149.05,3492.45
ROY_01208,TRK_05636,ART_0567,LBL_0032,Q1-2024,2400000,0.00426,10224.0,7156.8,3067.2
ROY_01209,TRK_02058,ART_0015,LBL_0014,Q1-2024,3100000,0.00639,19809.0,13866.3,5942.7
ROY_01210,TRK_00734,ART_0381,LBL_0006,Q4-2023,3150000,0.00313,9859.5,6901.65,2957.85
ROY_01211,TRK_02307,ART_0317,LBL_0018,Q1-2023,875000,0.00654,5722.5,4005.75,1716.75
ROY_01212,TRK_03314,ART_0664,LBL_0035,Q1-2023,825000,0.00525,4331.25,3031.88,1299.38
ROY_01213,TRK_03578,ART_0023,LBL_0001,Q4-2023,775000,0.00456,3534.0,2473.8,1060.2
ROY_01214,TRK_00989,ART_0326,LBL_0005,Q4-2024,1675000,0.00673,11272.75,7890.92,3381.82
ROY_01215,TRK_03662,ART_0500,LBL_0021,Q1-2024,2700000,0.00642,17334.0,12133.8,5200.2
ROY_01216,TRK_01760,ART_0295,LBL_0015,Q2-2023,875000,0.00623,5451.25,3815.87,1635.38
ROY_01217,TRK_02908,ART_0437,LBL_0003,Q2-2024,1475000,0.0047,6932.5,4852.75,2079.75
ROY_01218,TRK_05727,ART_0416,LBL_0043,Q2-2024,1825000,0.00572,10439.0,7307.3,3131.7
ROY_01219,TRK_05791,ART_0146,LBL_0043,Q2-2024,1850000,0.00572,10582.0,7407.4,3174.6
ROY_01220,TRK_05060,ART_0439,LBL_0002,Q4-2023,5250000,0.00538,28245.0,19771.5,8473.5
ROY_01221,TRK_03679,ART_0555,LBL_0049,Q2-2023,825000,0.00648,5346.0,3742.2,1603.8
ROY_01222,TRK_03831,ART_0020,LBL_0008,Q2-2024,1500000,0.00524,7860.0,5502.0,2358.0
ROY_01223,TRK_01952,ART_0655,LBL_0006,Q2-2024,1175000,0.00313,3677.75,2574.42,1103.33
ROY_01224,TRK_00164,ART_0629,LBL_0037,Q1-2023,825000,0.00445,3671.25,2569.88,1101.38
ROY_01225,TRK_04609,ART_0375,LBL_0045,Q4-2023,2174999,0.00436,9483.0,6638.1,2844.9
ROY_01226,TRK_00302,ART_0473,LBL_0045,Q4-2024,925000,0.00436,4033.0,2823.1,1209.9
ROY_01227,TRK_05571,ART_0370,LBL_0011,Q4-2024,875000,0.00579,5066.25,3546.38,1519.88
ROY_01228,TRK_05261,ART_0378,LBL_0037,Q1-2023,2875000,0.00445,12793.75,8955.62,3838.12
ROY_01229,TRK_04037,ART_0296,LBL_0016,Q4-2024,4725000,0.0035,16537.5,11576.25,4961.25
ROY_01230,TRK_05803,ART_0069,LBL_0007,Q4-2024,1000000,0.00393,3930.0,2751.0,1179.0
ROY_01231,TRK_00339,ART_0050,LBL_0030,Q4-2023,1050000,0.0046,4830.0,3381.0,1449.0
ROY_01232,TRK_05796,ART_0283,LBL_0009,Q4-2023,1600000,0.00388,6208.0,4345.6,1862.4
ROY_01233,TRK_00785,ART_0010,LBL_0027,Q2-2023,775000,0.00408,3162.0,2213.4,948.6
ROY_01234,TRK_05082,ART_0026,LBL_0009,Q2-2024,950000,0.00388,3686.0,2580.2,1105.8
ROY_01235,TRK_05298,ART_0435,LBL_0018,Q4-2023,1074999,0.00654,7030.49,4921.35,2109.15
ROY_01236,TRK_03845,ART_0381,LBL_0006,Q4-2023,1575000,0.00313,4929.75,3450.82,1478.92
ROY_01237,TRK_00237,ART_0654,LBL_0012,Q3-2023,2174999,0.00362,7873.5,5511.45,2362.05
ROY_01238,TRK_03123,ART_0586,LBL_0018,Q2-2024,4875000,0.00654,31882.5,22317.75,9564.75
ROY_01239,TRK_03205,ART_0379,LBL_0002,Q3-2024,1100000,0.00538,5918.0,4142.6,1775.4
ROY_01240,TRK_02841,ART_0563,LBL_0031,Q1-2024,775000,0.00665,5153.75,3607.62,1546.12
ROY_01241,TRK_01348,ART_0516,LBL_0022,Q3-2024,1274999,0.00411,5240.25,3668.17,1572.07
ROY_01242,TRK_00129,ART_0311,LBL_0011,Q4-2023,20100000,0.00579,116379.0,81465.3,34913.7
ROY_01243,TRK_01461,ART_0626,LBL_0011,Q3-2023,14775000,0.00579,85547.25,59883.07,25664.17
ROY_01244,TRK_04465,ART_0437,LBL_0003,Q2-2023,1050000,0.0047,4935.0,3454.5,1480.5
ROY_01245,TRK_05636,ART_0567,LBL_0032,Q4-2024,2400000,0.00426,10224.0,7156.8,3067.2
ROY_01246,TRK_04449,ART_0478,LBL_0026,Q2-2024,3650000,0.00398,14527.0,10168.9,4358.1
ROY_01247,TRK_00041,ART_0030,LBL_0038,Q1-2023,850000,0.00497,4224.5,2957.15,1267.35
ROY_01248,TRK_04192,ART_0458,LBL_0011,Q1-2024,1725000,0.00579,9987.75,6991.42,2996.32
ROY_01249,TRK_04347,ART_0679,LBL_0048,Q4-2024,1100000,0.00605,6655.0,4658.5,1996.5
ROY_01250,TRK_05876,ART_0099,LBL_0018,Q2-2023,5025000,0.00654,32863.5,23004.45,9859.05
ROY_01251,TRK_03266,ART_0167,LBL_0026,Q1-2023,1000000,0.00398,3980.0,2786.0,1194.0
ROY_01252,TRK_04107,ART_0259,LBL_0030,Q3-2024,1150000,0.0046,5290.0,3703.0,1587.0
ROY_01253,TRK_04101,ART_0256,LBL_0003,Q2-2024,950000,0.0047,4465.0,3125.5,1339.5
ROY_01254,TRK_00432,ART_0109,LBL_0048,Q4-2023,2750000,0.00605,16637.5,11646.25,4991.25
ROY_01255,TRK_00500,ART_0426,LBL_0042,Q2-2023,3325000,0.00401,13333.25,9333.27,3999.97
ROY_01256,TRK_05367,ART_0290,LBL_0030,Q1-2024,975000,0.0046,4485.0,3139.5,1345.5
ROY_01257,TRK_00970,ART_0438,LBL_0032,Q3-2024,900000,0.00426,3834.0,2683.8,1150.2
ROY_01258,TRK_02731,ART_0539,LBL_0007,Q4-2023,1325000,0.00393,5207.25,3645.07,1562.17
ROY_01259,TRK_04720,ART_0142,LBL_0006,Q4-2024,3650000,0.00313,11424.5,7997.15,3427.35
ROY_01260,TRK_01522,ART_0375,LBL_0045,Q3-2024,875000,0.00436,3815.0,2670.5,1144.5
ROY_01261,TRK_04492,ART_0267,LBL_0031,Q3-2024,775000,0.00665,5153.75,3607.62,1546.12
ROY_01262,TRK_01788,ART_0513,LBL_0018,Q2-2023,1900000,0.00654,12426.0,8698.2,3727.8
ROY_01263,TRK_00368,ART_0614,LBL_0027,Q4-2024,850000,0.00408,3468.0,2427.6,1040.4
ROY_01264,TRK_03351,ART_0414,LBL_0003,Q2-2023,12600000,0.0047,59220.0,41454.0,17766.0
ROY_01265,TRK_01027,ART_0466,LBL_0011,Q4-2024,1600000,0.00579,9264.0,6484.8,2779.2
ROY_01266,TRK_05145,ART_0100,LBL_0027,Q1-2024,4875000,0.00408,19890.0,13923.0,5967.0
ROY_01267,TRK_03790,ART_0040,LBL_0024,Q4-2024,1074999,0.00568,6105.99,4274.2,1831.8
ROY_01268,TRK_02583,ART_0415,LBL_0038,Q2-2024,825000,0.00497,4100.25,2870.17,1230.08
ROY_01269,TRK_05752,ART_0563,LBL_0031,Q3-2023,775000,0.00665,5153.75,3607.62,1546.12
ROY_01270,TRK_01324,ART_0016,LBL_0017,Q2-2023,975000,0.00521,5079.75,3555.82,1523.92
ROY_01271,TRK_02493,ART_0315,LBL_0047,Q3-2023,1050000,0.0065,6825.0,4777.5,2047.5
ROY_01272,TRK_02948,ART_0164,LBL_0011,Q1-2024,1825000,0.00579,10566.75,7396.72,3170.03
ROY_01273,TRK_03820,ART_0079,LBL_0036,Q1-2024,3000000,0.00534,16020.0,11214.0,4806.0
ROY_01274,TRK_05757,ART_0045,LBL_0043,Q2-2023,1774999,0.00572,10152.99,7107.1,3045.9
ROY_01275,TRK_03190,ART_0494,LBL_0044,Q2-2024,1300000,0.00654,8502.0,5951.4,2550.6
ROY_01276,TRK_02529,ART_0486,LBL_0030,Q3-2023,975000,0.0046,4485.0,3139.5,1345.5
ROY_01277,TRK_01435,ART_0347,LBL_0049,Q4-2023,1225000,0.00648,7938.0,5556.6,2381.4
ROY_01278,TRK_03248,ART_0358,LBL_0023,Q4-2023,1274999,0.00365,4653.75,3257.62,1396.12
ROY_01279,TRK_00655,ART_0346,LBL_0007,Q4-2024,1800000,0.00393,7074.0,4951.8,2122.2
ROY_01280,TRK_01073,ART_0132,LBL_0008,Q1-2023,1025000,0.00524,5371.0,3759.7,1611.3
ROY_01281,TRK_00207,ART_0087,LBL_0010,Q4-2024,950000,0.00624,5928.0,4149.6,1778.4
ROY_01282,TRK_00829,ART_0350,LBL_0047,Q1-2024,3300000,0.0065,21450.0,15015.0,6435.0
ROY_01283,TRK_03921,ART_0407,LBL_0005,Q1-2023,2575000,0.00673,17329.75,12130.82,5198.93
ROY_01284,TRK_04486,ART_0626,LBL_0011,Q1-2024,875000,0.00579,5066.25,3546.38,1519.88
ROY_01285,TRK_00719,ART_0462,LBL_0006,Q2-2024,1625000,0.00313,5086.25,3560.38,1525.88
ROY_01286,TRK_05856,ART_0082,LBL_0039,Q4-2023,875000,0.00361,3158.75,2211.12,947.62
ROY_01287,TRK_00314,ART_0178,LBL_0033,Q1-2024,1050000,0.00654,6867.0,4806.9,2060.1
ROY_01288,TRK_01984,ART_0593,LBL_0048,Q3-2023,1350000,0.00605,8167.5,5717.25,2450.25
ROY_01289,TRK_05663,ART_0243,LBL_0032,Q1-2023,13950000,0.00426,59427.0,41598.9,17828.1
ROY_01290,TRK_03874,ART_0437,LBL_0003,Q4-2023,2174999,0.0047,10222.5,7155.75,3066.75
ROY_01291,TRK_02130,ART_0387,LBL_0041,Q3-2023,875000,0.00453,3963.75,2774.62,1189.12
ROY_01292,TRK_03910,ART_0423,LBL_0026,Q2-2024,2250000,0.00398,8955.0,6268.5,2686.5
ROY_01293,TRK_05499,ART_0119,LBL_0029,Q1-2023,1500000,0.00392,5880.0,4116.0,1764.0
ROY_01294,TRK_05168,ART_0352,LBL_0002,Q4-2023,1675000,0.00538,9011.5,6308.05,2703.45
ROY_01295,TRK_03547,ART_0358,LBL_0023,Q3-2023,925000,0.00365,3376.25,2363.38,1012.88
ROY_01296,TRK_05013,ART_0688,LBL_0023,Q3-2023,1900000,0.00365,6935.0,4854.5,2080.5
ROY_01297,TRK_02525,ART_0079,LBL_0036,Q1-2023,1725000,0.00534,9211.5,6448.05,2763.45
ROY_01298,TRK_05667,ART_0154,LBL_0047,Q4-2023,13325000,0.0065,86612.5,60628.75,25983.75
ROY_01299,TRK_00324,ART_0651,LBL_0026,Q4-2023,1200000,0.00398,4776.0,3343.2,1432.8
ROY_01300,TRK_03832,ART_0479,LBL_0004,Q2-2023,1000000,0.00738,7380.0,5166.0,2214.0
ROY_01301,TRK_05092,ART_0421,LBL_0014,Q3-2024,2125000,0.00639,13578.75,9505.12,4073.62
ROY_01302,TRK_04779,ART_0626,LBL_0011,Q3-2023,850000,0.00579,4921.5,3445.05,1476.45
ROY_01303,TRK_04419,ART_0542,LBL_0048,Q1-2024,875000,0.00605,5293.75,3705.62,1588.12
ROY_01304,TRK_04726,ART_0146,LBL_0043,Q3-2024,1250000,0.00572,7150.0,5005.0,2145.0
ROY_01305,TRK_00598,ART_0524,LBL_0037,Q2-2024,950000,0.00445,4227.5,2959.25,1268.25
ROY_01306,TRK_03935,ART_0304,LBL_0022,Q4-2024,2025000,0.00411,8322.75,5825.92,2496.82
ROY_01307,TRK_03741,ART_0043,LBL_0026,Q2-2023,1150000,0.00398,4577.0,3203.9,1373.1
ROY_01308,TRK_05113,ART_0341,LBL_0008,Q3-2023,1050000,0.00524,5502.0,3851.4,1650.6
ROY_01309,TRK_01135,ART_0347,LBL_0049,Q2-2023,2700000,0.00648,17496.0,12247.2,5248.8
ROY_01310,TRK_04170,ART_0346,LBL_0007,Q1-2023,2225000,0.00393,8744.25,6120.97,2623.28
ROY_01311,TRK_05011,ART_0437,LBL_0003,Q1-2023,2775000,0.0047,13042.5,9129.75,3912.75
ROY_01312,TRK_03300,ART_0413,LBL_0016,Q3-2023,2775000,0.0035,9712.5,6798.75,2913.75
ROY_01313,TRK_04136,ART_0295,LBL_0015,Q2-2024,6825000,0.00623,42519.75,29763.82,12755.92
ROY_01314,TRK_02460,ART_0356,LBL_0037,Q2-2023,2700000,0.00445,12015.0,8410.5,3604.5
ROY_01315,TRK_05921,ART_0395,LBL_0033,Q1-2024,5450000,0.00654,35643.0,24950.1,10692.9
ROY_01316,TRK_05478,ART_0655,LBL_0006,Q3-2023,13125000,0.00313,41081.25,28756.87,12324.38
ROY_01317,TRK_04416,ART_0437,LBL_0003,Q2-2024,1525000,0.0047,7167.5,5017.25,2150.25
ROY_01318,TRK_01259,ART_0438,LBL_0032,Q1-2023,2125000,0.00426,9052.5,6336.75,2715.75
ROY_01319,TRK_05962,ART_0470,LBL_0007,Q1-2023,1250000,0.00393,4912.5,3438.75,1473.75
ROY_01320,TRK_04914,ART_0379,LBL_0002,Q1-2023,1700000,0.00538,9146.0,6402.2,2743.8
ROY_01321,TRK_00954,ART_0593,LBL_0048,Q3-2024,1925000,0.00605,11646.25,8152.37,3493.88
ROY_01322,TRK_00432,ART_0109,LBL_0048,Q4-2024,2750000,0.00605,16637.5,11646.25,4991.25
ROY_01323,TRK_03341,ART_0222,LBL_0002,Q2-2023,850000,0.00538,4573.0,3201.1,1371.9
ROY_01324,TRK_01005,ART_0068,LBL_0037,Q4-2023,1175000,0.00445,5228.75,3660.12,1568.62
ROY_01325,TRK_01479,ART_0232,LBL_0011,Q4-2023,1050000,0.00579,6079.5,4255.65,1823.85
ROY_01326,TRK_01661,ART_0439,LBL_0002,Q2-2024,1400000,0.00538,7532.0,5272.4,2259.6
ROY_01327,TRK_01549,ART_0103,LBL_0030,Q3-2023,5475000,0.0046,25185.0,17629.5,7555.5
ROY_01328,TRK_04602,ART_0490,LBL_0047,Q4-2023,1074999,0.0065,6987.49,4891.25,2096.25
ROY_01329,TRK_04077,ART_0585,LBL_0011,Q2-2023,1550000,0.00579,8974.5,6282.15,2692.35
ROY_01330,TRK_04547,ART_0046,LBL_0044,Q4-2024,1150000,0.00654,7521.0,5264.7,2256.3
ROY_01331,TRK_03158,ART_0460,LBL_0024,Q3-2024,800000,0.00568,4544.0,3180.8,1363.2
ROY_01332,TRK_01062,ART_0283,LBL_0009,Q2-2023,1550000,0.00388,6014.0,4209.8,1804.2
ROY_01333,TRK_04428,ART_0021,LBL_0027,Q3-2023,1125000,0.00408,4590.0,3213.0,1377.0
ROY_01334,TRK_02905,ART_0498,LBL_0009,Q2-2024,2650000,0.00388,10282.0,7197.4,3084.6
ROY_01335,TRK_03972,ART_0230,LBL_0042,Q2-2024,1325000,0.00401,5313.25,3719.27,1593.97
ROY_01336,TRK_02662,ART_0123,LBL_0019,Q1-2023,1074999,0.00377,4052.75,2836.92,1215.82
ROY_01337,TRK_02917,ART_0266,LBL_0001,Q3-2023,1475000,0.00456,6726.0,4708.2,2017.8
ROY_01338,TRK_00407,ART_0113,LBL_0021,Q1-2024,1925000,0.00642,12358.5,8650.95,3707.55
ROY_01339,TRK_05344,ART_0413,LBL_0016,Q3-2024,1800000,0.0035,6300.0,4410.0,1890.0
ROY_01340,TRK_01316,ART_0045,LBL_0043,Q2-2024,3350000,0.00572,19162.0,13413.4,5748.6
ROY_01341,TRK_00332,ART_0375,LBL_0045,Q3-2023,2825000,0.00436,12317.0,8621.9,3695.1
ROY_01342,TRK_00387,ART_0500,LBL_0021,Q3-2023,1050000,0.00642,6741.0,4718.7,2022.3
ROY_01343,TRK_00489,ART_0351,LBL_0007,Q1-2023,775000,0.00393,3045.75,2132.03,913.73
ROY_01344,TRK_02296,ART_0540,LBL_0046,Q2-2023,3475000,0.00363,12614.25,8829.97,3784.27
ROY_01345,TRK_00738,ART_0516,LBL_0022,Q1-2024,2475000,0.00411,10172.25,7120.57,3051.67
ROY_01346,TRK_05304,ART_0355,LBL_0029,Q1-2023,1225000,0.00392,4802.0,3361.4,1440.6
ROY_01347,TRK_04546,ART_0400,LBL_0045,Q3-2024,800000,0.00436,3488.0,2441.6,1046.4
ROY_01348,TRK_05779,ART_0086,LBL_0008,Q2-2024,850000,0.00524,4454.0,3117.8,1336.2
ROY_01349,TRK_02049,ART_0438,LBL_0032,Q3-2023,1300000,0.00426,5538.0,3876.6,1661.4
ROY_01350,TRK_00042,ART_0147,LBL_0004,Q1-2024,1325000,0.00738,9778.5,6844.95,2933.55
ROY_01351,TRK_04593,ART_0319,LBL_0025,Q3-2023,2050000,0.00554,11357.0,7949.9,3407.1
ROY_01352,TRK_04778,ART_0593,LBL_0048,Q1-2024,975000,0.00605,5898.75,4129.12,1769.62
ROY_01353,TRK_02183,ART_0554,LBL_0036,Q3-2024,1350000,0.00534,7209.0,5046.3,2162.7
ROY_01354,TRK_00570,ART_0615,LBL_0034,Q1-2024,825000,0.00406,3349.5,2344.65,1004.85
ROY_01355,TRK_04955,ART_0089,LBL_0029,Q2-2024,25000000,0.00392,98000.0,68600.0,29400.0
ROY_01356,TRK_01493,ART_0001,LBL_0010,Q4-2024,3150000,0.00624,19656.0,13759.2,5896.8
ROY_01357,TRK_00016,ART_0147,LBL_0004,Q3-2023,1550000,0.00738,11439.0,8007.3,3431.7
ROY_01358,TRK_01312,ART_0370,LBL_0011,Q4-2024,1650000,0.00579,9553.5,6687.45,2866.05
ROY_01359,TRK_03729,ART_0438,LBL_0032,Q4-2023,1350000,0.00426,5751.0,4025.7,1725.3
ROY_01360,TRK_04884,ART_0188,LBL_0033,Q3-2023,800000,0.00654,5232.0,3662.4,1569.6
ROY_01361,TRK_03822,ART_0438,LBL_0032,Q3-2023,1125000,0.00426,4792.5,3354.75,1437.75
ROY_01362,TRK_04576,ART_0296,LBL_0016,Q4-2023,1175000,0.0035,4112.5,2878.75,1233.75
ROY_01363,TRK_04329,ART_0457,LBL_0028,Q4-2024,775000,0.00523,4053.25,2837.27,1215.97
ROY_01364,TRK_02673,ART_0428,LBL_0044,Q1-2023,825000,0.00654,5395.5,3776.85,1618.65
ROY_01365,TRK_03657,ART_0437,LBL_0003,Q2-2024,825000,0.0047,3877.5,2714.25,1163.25
ROY_01366,TRK_01225,ART_0517,LBL_0010,Q1-2024,2200000,0.00624,13728.0,9609.6,4118.4
ROY_01367,TRK_05923,ART_0377,LBL_0014,Q2-2024,10875000,0.00639,69491.25,48643.88,20847.38
ROY_01368,TRK_04228,ART_0630,LBL_0019,Q2-2023,3275000,0.00377,12346.75,8642.72,3704.02
ROY_01369,TRK_03034,ART_0442,LBL_0038,Q2-2023,9525000,0.00497,47339.25,33137.47,14201.77
ROY_01370,TRK_01155,ART_0539,LBL_0007,Q2-2024,1150000,0.00393,4519.5,3163.65,1355.85
ROY_01371,TRK_03061,ART_0046,LBL_0044,Q2-2023,2825000,0.00654,18475.5,12932.85,5542.65
ROY_01372,TRK_04133,ART_0575,LBL_0039,Q2-2023,1725000,0.00361,6227.25,4359.07,1868.17
ROY_01373,TRK_02271,ART_0185,LBL_0047,Q2-2024,775000,0.0065,5037.5,3526.25,1511.25
ROY_01374,TRK_05979,ART_0407,LBL_0005,Q1-2024,1175000,0.00673,7907.75,5535.42,2372.32
ROY_01375,TRK_03408,ART_0435,LBL_0018,Q4-2023,1100000,0.00654,7194.0,5035.8,2158.2
ROY_01376,TRK_05210,ART_0567,LBL_0032,Q4-2024,2100000,0.00426,8946.0,6262.2,2683.8
ROY_01377,TRK_00745,ART_0437,LBL_0003,Q1-2023,2575000,0.0047,12102.5,8471.75,3630.75
ROY_01378,TRK_04612,ART_0383,LBL_0009,Q3-2024,1200000,0.00388,4656.0,3259.2,1396.8
ROY_01379,TRK_00537,ART_0101,LBL_0019,Q1-2023,2100000,0.00377,7917.0,5541.9,2375.1
ROY_01380,TRK_01870,ART_0428,LBL_0044,Q2-2023,900000,0.00654,5886.0,4120.2,1765.8
ROY_01381,TRK_00614,ART_0219,LBL_0003,Q3-2023,2525000,0.0047,11867.5,8307.25,3560.25
ROY_01382,TRK_05373,ART_0126,LBL_0018,Q2-2023,4299999,0.00654,28121.99,19685.4,8436.6
ROY_01383,TRK_04028,ART_0160,LBL_0039,Q3-2024,2174999,0.00361,7851.75,5496.22,2355.52
ROY_01384,TRK_00742,ART_0537,LBL_0001,Q1-2023,2675000,0.00456,12198.0,8538.6,3659.4
ROY_01385,TRK_02587,ART_0433,LBL_0002,Q2-2023,1450000,0.00538,7801.0,5460.7,2340.3
ROY_01386,TRK_00291,ART_0334,LBL_0037,Q3-2023,1100000,0.00445,4895.0,3426.5,1468.5
ROY_01387,TRK_04407,ART_0319,LBL_0025,Q3-2024,875000,0.00554,4847.5,3393.25,1454.25
ROY_01388,TRK_02881,ART_0520,LBL_0001,Q3-2024,800000,0.00456,3648.0,2553.6,1094.4
ROY_01389,TRK_05205,ART_0091,LBL_0012,Q4-2024,2625000,0.00362,9502.5,6651.75,2850.75
ROY_01390,TRK_02669,ART_0018,LBL_0004,Q1-2023,1025000,0.00738,7564.5,5295.15,2269.35
ROY_01391,TRK_01164,ART_0520,LBL_0001,Q4-2023,900000,0.00456,4104.0,2872.8,1231.2
ROY_01392,TRK_00623,ART_0190,LBL_0033,Q4-2023,925000,0.00654,6049.5,4234.65,1814.85
ROY_01393,TRK_04386,ART_0344,LBL_0025,Q4-2023,1500000,0.00554,8310.0,5817.0,2493.0
ROY_01394,TRK_04242,ART_0158,LBL_0023,Q1-2024,1450000,0.00365,5292.5,3704.75,1587.75
ROY_01395,TRK_03328,ART_0294,LBL_0026,Q2-2024,1150000,0.00398,4577.0,3203.9,1373.1
ROY_01396,TRK_02206,ART_0010,LBL_0027,Q1-2024,825000,0.00408,3366.0,2356.2,1009.8
ROY_01397,TRK_03517,ART_0317,LBL_0018,Q2-2024,1050000,0.00654,6867.0,4806.9,2060.1
ROY_01398,TRK_02676,ART_0110,LBL_0022,Q4-2024,2750000,0.00411,11302.5,7911.75,3390.75
ROY_01399,TRK_00495,ART_0381,LBL_0006,Q4-2024,1325000,0.00313,4147.25,2903.07,1244.17
ROY_01400,TRK_00640,ART_0212,LBL_0042,Q2-2024,1200000,0.00401,4812.0,3368.4,1443.6
ROY_01401,TRK_02498,ART_0011,LBL_0047,Q3-2024,1000000,0.0065,6500.0,4550.0,1950.0
ROY_01402,TRK_01521,ART_0237,LBL_0031,Q3-2023,1600000,0.00665,10640.0,7448.0,3192.0
ROY_01403,TRK_00891,ART_0424,LBL_0009,Q1-2024,2450000,0.00388,9506.0,6654.2,2851.8
ROY_01404,TRK_04726,ART_0146,LBL_0043,Q3-2024,1250000,0.00572,7150.0,5005.0,2145.0
ROY_01405,TRK_01400,ART_0673,LBL_0018,Q2-2023,875000,0.00654,5722.5,4005.75,1716.75
ROY_01406,TRK_01975,ART_0527,LBL_0050,Q3-2024,2025000,0.00503,10185.75,7130.02,3055.72
ROY_01407,TRK_00012,ART_0008,LBL_0015,Q4-2023,1050000,0.00623,6541.5,4579.05,1962.45
ROY_01408,TRK_04288,ART_0617,LBL_0040,Q3-2023,2350000,0.00469,11021.5,7715.05,3306.45
ROY_01409,TRK_02366,ART_0079,LBL_0036,Q1-2024,1575000,0.00534,8410.5,5887.35,2523.15
ROY_01410,TRK_01181,ART_0222,LBL_0002,Q3-2023,1000000,0.00538,5380.0,3766.0,1614.0
ROY_01411,TRK_02618,ART_0646,LBL_0012,Q1-2023,6675000,0.00362,24163.5,16914.45,7249.05
ROY_01412,TRK_04946,ART_0185,LBL_0047,Q3-2023,1175000,0.0065,7637.5,5346.25,2291.25
ROY_01413,TRK_01517,ART_0007,LBL_0038,Q2-2023,7975000,0.00497,39635.75,27745.02,11890.73
ROY_01414,TRK_04896,ART_0101,LBL_0019,Q2-2024,1774999,0.00377,6691.75,4684.22,2007.52
ROY_01415,TRK_00857,ART_0567,LBL_0032,Q4-2024,2450000,0.00426,10437.0,7305.9,3131.1
ROY_01416,TRK_04654,ART_0068,LBL_0037,Q2-2023,6425000,0.00445,28591.25,20013.88,8577.38
ROY_01417,TRK_00302,ART_0473,LBL_0045,Q4-2024,925000,0.00436,4033.0,2823.1,1209.9
ROY_01418,TRK_01441,ART_0272,LBL_0022,Q4-2023,2050000,0.00411,8425.5,5897.85,2527.65
ROY_01419,TRK_04234,ART_0691,LBL_0021,Q3-2023,850000,0.00642,5457.0,3819.9,1637.1
ROY_01420,TRK_01712,ART_0497,LBL_0008,Q4-2024,1074999,0.00524,5632.99,3943.1,1689.9
ROY_01421,TRK_00582,ART_0072,LBL_0047,Q3-2023,2300000,0.0065,14950.0,10465.0,4485.0
ROY_01422,TRK_02075,ART_0022,LBL_0016,Q3-2024,1100000,0.0035,3850.0,2695.0,1155.0
ROY_01423,TRK_04654,ART_0068,LBL_0037,Q4-2023,6425000,0.00445,28591.25,20013.88,8577.38
ROY_01424,TRK_03768,ART_0273,LBL_0019,Q4-2023,3549999,0.00377,13383.5,9368.45,4015.05
ROY_01425,TRK_00612,ART_0621,LBL_0011,Q3-2024,800000,0.00579,4632.0,3242.4,1389.6
ROY_01426,TRK_03472,ART_0064,LBL_0002,Q3-2023,2375000,0.00538,12777.5,8944.25,3833.25
ROY_01427,TRK_05086,ART_0381,LBL_0006,Q2-2023,8550000,0.00313,26761.5,18733.05,8028.45
ROY_01428,TRK_05695,ART_0670,LBL_0026,Q2-2024,1200000,0.00398,4776.0,3343.2,1432.8
ROY_01429,TRK_03933,ART_0355,LBL_0029,Q1-2024,20875000,0.00392,81830.0,57281.0,24549.0
ROY_01430,TRK_00223,ART_0126,LBL_0018,Q4-2023,925000,0.00654,6049.5,4234.65,1814.85
ROY_01431,TRK_04817,ART_0064,LBL_0002,Q1-2024,1400000,0.00538,7532.0,5272.4,2259.6
ROY_01432,TRK_01377,ART_0255,LBL_0011,Q1-2023,1175000,0.00579,6803.25,4762.27,2040.97
ROY_01433,TRK_05505,ART_0135,LBL_0002,Q2-2024,18350000,0.00538,98723.0,69106.1,29616.9
ROY_01434,TRK_03839,ART_0549,LBL_0044,Q4-2023,8000000,0.00654,52320.0,36624.0,15696.0
ROY_01435,TRK_01664,ART_0404,LBL_0050,Q3-2024,1000000,0.00503,5030.0,3521.0,1509.0
ROY_01436,TRK_04309,ART_0255,LBL_0011,Q2-2024,11175000,0.00579,64703.25,45292.27,19410.97
ROY_01437,TRK_04170,ART_0346,LBL_0007,Q4-2024,2225000,0.00393,8744.25,6120.97,2623.28
ROY_01438,TRK_00367,ART_0419,LBL_0021,Q2-2024,1000000,0.00642,6420.0,4494.0,1926.0
ROY_01439,TRK_04355,ART_0518,LBL_0042,Q1-2024,1025000,0.00401,4110.25,2877.17,1233.08
ROY_01440,TRK_05582,ART_0307,LBL_0030,Q3-2023,1200000,0.0046,5520.0,3864.0,1656.0
ROY_01441,TRK_05698,ART_0662,LBL_0020,Q4-2024,1450000,0.00565,8192.5,5734.75,2457.75
ROY_01442,TRK_00237,ART_0654,LBL_0012,Q2-2024,2174999,0.00362,7873.5,5511.45,2362.05
ROY_01443,TRK_02278,ART_0356,LBL_0037,Q4-2024,775000,0.00445,3448.75,2414.12,1034.62
ROY_01444,TRK_05316,ART_0307,LBL_0030,Q3-2023,800000,0.0046,3680.0,2576.0,1104.0
ROY_01445,TRK_00207,ART_0087,LBL_0010,Q1-2023,950000,0.00624,5928.0,4149.6,1778.4
