track_id,tempo_bpm,energy,danceability,valence,acousticness,loudness_db,instrumentalness
2252,118.4,0.651,0.349,0.305,0.283,-28.0,0.17
2253,199.6,0.367,0.366,0.933,0.925,-2.99,0.942
2254,75.6,0.55,0.503,0.5,0.106,-19.77,0.275
2255,143.0,0.494,0.772,0.741,0.46,-4.57,0.979
2256,120.8,0.778,0.749,0.46,0.072,-16.18,0.898
2257,178.4,0.638,0.706,0.642,0.771,-22.87,0.998
2258,152.9,0.429,0.188,0.447,0.267,-17.4,0.716
2259,170.7,0.455,0.952,0.616,0.256,-18.32,0.24
2260,98.4,0.426,0.859,0.832,0.172,-6.36,0.955
2261,72.8,0.359,0.239,0.503,0.636,-19.97,0.308
2262,133.5,0.9,0.817,0.176,0.477,-3.41,0.689
2263,69.9,0.779,0.615,0.284,0.253,-25.38,0.073
2264,95.4,0.658,0.69,0.425,0.06,-9.33,0.795
2265,178.5,0.307,0.461,0.024,0.85,-19.22,0.203
2266,191.1,0.509,0.891,0.381,0.552,-5.83,0.097
2267,178.7,0.613,0.64,0.412,0.904,-12.04,0.039
2268,169.0,0.739,0.856,0.39,0.537,-11.15,0.029
2269,69.3,0.883,0.281,0.191,0.775,-29.6,0.358
2270,107.1,0.304,0.74,0.648,0.08,-7.28,0.211
2271,183.6,0.947,0.929,0.94,0.67,-21.42,0.023
2272,192.2,0.446,0.253,0.564,0.328,-19.54,0.569
2273,105.9,0.637,0.587,0.567,0.972,-4.42,0.418
2274,149.7,0.752,0.341,0.337,0.384,-23.75,0.577
2275,177.0,0.293,0.407,0.771,0.582,-18.61,0.663
2276,97.4,0.433,0.314,0.576,0.886,-26.27,0.754
2277,96.4,0.43,0.982,0.519,0.128,-16.24,0.321
2278,198.0,0.736,0.765,0.035,0.84,-28.82,0.018
2279,129.7,0.612,0.269,0.631,0.383,-19.79,0.378
2280,128.4,0.599,0.981,0.574,0.792,-17.03,0.072
2281,100.5,0.469,0.741,0.065,0.709,-2.08,0.505
2282,157.6,0.675,0.644,0.2,0.479,-10.08,0.713
2283,71.3,0.709,0.189,0.441,0.842,-15.49,0.129
2284,182.4,0.808,0.852,0.799,0.434,-26.3,0.295
2285,87.7,0.587,0.651,0.931,0.599,-20.26,0.669
2286,113.3,0.469,0.858,0.718,0.773,-17.68,0.073
2287,164.1,0.312,0.919,0.264,0.18,-3.9,0.732
2288,76.2,0.682,0.667,0.218,0.925,-7.54,0.838
2289,179.7,0.724,0.822,0.148,0.467,-18.09,0.907
2290,160.7,0.361,0.323,0.445,0.758,-9.69,0.308
2291,73.4,0.354,0.271,0.423,0.254,-22.85,0.909
2292,139.8,0.365,0.667,0.4,0.94,-9.41,0.627
2293,66.5,0.535,0.512,0.738,0.573,-23.01,0.601
2294,121.5,0.65,0.213,0.816,0.165,-9.56,0.525
2295,160.3,0.619,0.186,0.677,0.831,-23.63,0.304
2296,139.5,0.806,0.167,0.512,0.155,-4.33,0.833
2297,80.9,0.796,0.148,0.522,0.354,-11.22,0.646
2298,81.2,0.73,0.699,0.993,0.956,-10.81,0.61
2299,105.0,0.923,0.333,0.186,0.91,-14.71,0.284
2300,129.3,0.582,0.659,0.762,0.169,-8.53,0.017
2301,75.1,0.849,0.773,0.808,0.806,-5.98,0.135
2302,137.3,0.815,0.724,0.197,0.129,-2.24,0.017
2303,197.9,0.847,0.856,0.114,0.441,-12.1,0.552
2304,99.2,0.538,0.93,0.19,0.808,-7.51,0.239
2305,194.4,0.531,0.645,0.664,0.175,-9.74,0.484
2306,140.9,0.379,0.421,0.05,0.282,-14.34,0.144
2307,70.7,0.354,0.339,0.409,0.862,-8.92,0.62
2308,102.8,0.537,0.595,0.442,0.465,-10.4,0.717
2309,164.0,0.346,0.131,0.947,0.144,-10.71,0.921
2310,145.4,0.86,0.866,0.468,0.739,-21.55,0.423
2311,132.8,0.371,0.517,0.681,0.36,-8.94,0.495
2312,103.0,0.477,0.403,0.239,0.977,-11.45,0.11
2313,140.5,0.531,0.455,0.416,0.72,-3.71,0.444
2314,145.0,0.588,0.111,0.819,0.711,-16.86,0.694
2315,122.1,0.465,0.845,0.273,0.443,-10.76,0.039
2316,164.9,0.517,0.91,0.052,0.868,-18.47,0.896
2317,139.6,0.48,0.75,0.682,0.827,-15.64,0.083
2318,171.0,0.275,0.543,0.155,0.523,-17.04,0.62
2319,150.7,0.517,0.318,0.08,0.303,-11.22,0.599
2320,91.4,0.57,0.816,0.132,0.395,-26.58,0.869
2321,188.6,0.65,0.406,0.714,0.761,-2.04,0.277
2322,157.6,0.399,0.818,0.789,0.74,-6.34,0.747
2323,135.1,0.514,0.778,0.478,0.359,-3.38,0.483
2324,72.3,0.72,0.355,0.163,0.401,-6.7,0.731
2325,121.2,0.329,0.826,0.274,0.23,-4.57,0.991
2326,123.8,0.442,0.57,0.357,0.255,-8.71,0.129
2327,113.4,0.744,0.537,0.458,0.448,-29.5,0.134
2328,188.8,0.292,0.192,0.36,0.514,-17.4,0.372
2329,196.6,0.414,0.841,0.605,0.133,-28.99,0.91
2330,177.6,0.568,0.537,0.655,0.086,-14.57,0.912
2331,123.9,0.699,0.334,0.716,0.216,-3.86,0.966
2332,69.3,0.564,0.917,0.484,0.242,-7.11,0.1
2333,156.5,0.868,0.917,0.442,0.753,-2.4,0.743
2334,90.8,0.585,0.829,0.016,0.964,-9.15,0.435
2335,187.4,0.944,0.885,0.212,0.296,-4.74,0.395
2336,95.1,0.688,0.87,0.854,0.132,-4.85,0.192
2337,165.6,0.413,0.65,0.549,0.939,-16.05,0.359
2338,119.7,0.521,0.152,0.812,0.202,-17.58,0.674
2339,196.3,0.689,0.319,0.089,0.163,-5.3,0.057
2340,183.1,0.553,0.606,0.986,0.461,-10.17,0.2
2341,98.6,0.521,0.939,0.892,0.464,-16.74,0.76
2342,192.2,0.607,0.361,0.189,0.325,-23.79,0.592
2343,137.2,0.489,0.458,0.502,0.193,-6.53,0.015
2344,66.1,0.264,0.459,0.509,0.41,-16.37,0.368
2345,97.7,0.332,0.11,0.953,0.567,-29.22,0.468
2346,183.6,0.611,0.763,0.029,0.731,-5.43,0.641
2347,91.3,0.585,0.64,0.894,0.55,-22.52,0.234
2348,74.0,0.829,0.569,0.474,0.803,-16.91,0.167
2349,194.1,0.617,0.809,0.824,0.087,-12.44,0.879
2350,120.0,0.332,0.398,0.517,0.253,-13.55,0.125
2351,71.6,0.492,0.334,0.802,0.866,-23.41,0.513
2352,68.4,0.424,0.395,0.763,0.88,-27.46,0.046
2353,149.9,0.436,0.236,0.651,0.379,-19.22,0.35
2354,79.5,0.677,0.263,0.658,0.437,-25.11,0.69
2355,185.4,0.568,0.622,0.909,0.431,-27.36,0.963
2356,189.6,0.528,0.945,0.415,0.239,-21.22,0.319
2357,180.7,0.62,0.398,0.758,0.749,-8.26,0.504
2358,128.3,0.781,0.292,0.181,0.808,-24.33,0.208
2359,163.6,0.506,0.316,0.437,0.487,-10.15,0.469
2360,72.2,0.423,0.558,0.153,0.87,-29.86,0.745
2361,60.4,0.588,0.834,0.604,0.778,-6.34,0.176
2362,88.7,0.893,0.156,0.772,0.208,-14.78,0.171
2363,111.6,0.413,0.222,0.929,0.644,-17.67,0.77
2364,87.0,0.478,0.771,0.642,0.907,-16.64,0.312
2365,160.6,0.386,0.529,0.608,0.196,-6.85,0.781
2366,108.8,0.67,0.663,0.453,0.053,-18.72,0.029
2367,125.0,0.73,0.315,0.527,0.204,-13.7,0.476
2368,118.5,0.706,0.185,0.111,0.879,-27.37,0.769
2369,94.5,0.776,0.74,0.605,0.277,-8.39,0.154
2370,123.0,0.666,0.602,0.078,0.862,-21.53,0.227
2371,115.9,0.772,0.198,0.854,0.055,-3.07,0.489
2372,198.6,0.59,0.582,0.08,0.412,-16.09,0.305
2373,78.2,0.523,0.43,0.096,0.586,-7.11,0.452
2374,117.3,0.567,0.743,0.146,0.409,-17.62,0.108
2375,97.6,0.476,0.311,0.509,0.323,-22.6,0.027
2376,168.0,0.558,0.666,0.426,0.017,-13.99,0.504
2377,157.8,0.417,0.572,0.195,0.185,-21.5,0.66
2378,170.1,0.593,0.178,0.655,0.628,-25.57,0.895
2379,90.3,0.601,0.969,0.506,0.453,-16.33,0.73
2380,174.8,0.335,0.974,0.315,0.013,-20.27,0.477
2381,94.7,0.662,0.73,0.883,0.027,-7.01,0.941
2382,86.6,0.867,0.576,0.511,0.406,-29.94,0.262
2383,63.8,0.401,0.635,0.501,0.524,-3.48,0.404
2384,74.1,0.602,0.284,0.475,0.41,-24.35,0.671
2385,155.3,0.389,0.886,0.271,0.463,-7.61,0.985
2386,172.2,0.575,0.539,0.556,0.639,-16.87,0.263
2387,66.7,0.524,0.362,0.716,0.77,-29.62,0.619
2388,191.7,0.684,0.385,0.946,0.378,-9.86,0.386
2389,187.1,0.493,0.107,0.563,0.148,-3.61,0.56
2390,133.5,0.535,0.23,0.218,0.015,-6.23,0.794
2391,198.2,0.417,0.144,0.683,0.161,-12.04,0.693
2392,149.0,0.326,0.234,0.117,0.105,-25.4,0.402
2393,121.9,0.505,0.3,0.541,0.472,-24.18,0.896
2394,126.7,0.585,0.736,0.508,0.672,-2.02,0.237
2395,182.8,0.584,0.738,0.878,0.783,-4.52,0.614
2396,137.3,0.762,0.903,0.138,0.995,-8.27,0.255
2397,123.7,0.747,0.646,0.197,0.42,-24.06,0.206
2398,154.6,0.616,0.903,0.803,0.369,-7.13,0.455
2399,81.6,0.381,0.437,0.665,0.252,-26.13,0.124
2400,97.9,0.416,0.983,0.346,0.12,-16.43,0.91
2401,63.7,0.899,0.893,0.81,0.559,-27.24,0.503
2402,149.8,0.757,0.784,0.156,0.039,-15.27,0.876
2403,134.6,0.764,0.985,0.036,0.647,-3.0,0.568
2404,137.4,0.37,0.948,0.066,0.065,-28.99,0.846
2405,154.0,0.77,0.917,0.685,0.995,-16.3,0.495
2406,94.9,0.532,0.782,0.91,0.828,-27.22,0.866
2407,143.0,0.779,0.631,0.287,0.763,-8.15,0.18
2408,180.0,0.334,0.917,0.938,0.283,-14.81,0.121
2409,129.0,0.425,0.537,0.472,0.74,-27.22,0.096
2410,104.3,0.868,0.89,0.407,0.394,-27.08,0.691
2411,93.1,0.658,0.639,0.081,0.209,-14.39,0.95
2412,159.1,0.604,0.303,0.071,0.743,-17.6,0.111
2413,83.2,0.329,0.715,0.915,0.599,-24.3,0.506
2414,142.1,0.671,0.365,0.84,0.486,-5.67,0.924
2415,127.4,0.447,0.253,0.965,0.056,-6.93,0.543
2416,102.6,0.854,0.602,0.572,0.878,-13.78,0.547
2417,153.2,0.849,0.285,0.8,0.654,-18.2,0.814
2418,86.7,0.477,0.233,0.067,0.081,-23.92,0.076
2419,60.4,0.783,0.773,0.08,0.414,-16.05,0.558
2420,89.1,0.686,0.304,0.276,0.614,-7.04,0.609
2421,113.7,0.874,0.446,0.607,0.32,-28.57,0.245
2422,69.0,0.617,0.116,0.637,0.188,-12.63,0.341
2423,145.4,0.849,0.665,0.265,0.629,-2.41,0.645
2424,157.0,0.641,0.186,0.445,0.321,-11.21,0.798
2425,67.9,0.538,0.376,0.294,0.129,-22.63,0.212
2426,154.5,0.544,0.89,0.418,0.406,-14.11,0.231
2427,160.0,0.905,0.636,0.796,0.688,-21.2,0.003
2428,185.0,0.74,0.6,0.973,0.2,-11.46,0.068
2429,98.3,0.382,0.675,0.093,0.153,-11.82,0.43
2430,126.7,0.42,0.405,0.427,0.856,-5.82,0.754
2431,64.0,0.521,0.587,0.0,0.405,-13.48,0.161
2432,109.9,0.843,0.321,0.068,0.108,-17.38,0.754
2433,167.7,0.695,0.236,0.963,0.186,-28.22,0.038
2434,155.2,0.913,0.335,0.488,0.084,-4.01,0.209
2435,98.8,0.544,0.494,0.96,0.605,-21.41,0.523
2436,105.6,0.456,0.896,0.087,0.558,-15.37,0.081
2437,127.7,0.586,0.644,0.393,0.186,-3.61,0.149
2438,122.3,0.357,0.967,0.349,0.879,-8.2,0.738
2439,164.6,0.574,0.811,0.917,0.295,-23.16,0.287
2440,133.0,0.432,0.223,0.2,0.434,-8.97,0.959
2441,113.6,0.423,0.996,0.995,0.474,-29.94,0.801
2442,117.2,0.833,0.684,0.925,0.73,-28.11,0.722
2443,119.1,0.415,0.951,0.045,0.881,-7.18,0.078
2444,158.7,0.804,0.71,0.802,0.259,-15.16,0.951
2445,143.2,0.808,0.443,0.706,0.692,-23.4,0.305
2446,179.6,0.556,0.956,0.182,0.372,-29.43,0.077
2447,138.5,0.491,0.834,0.362,0.348,-18.02,0.945
2448,137.4,0.324,0.835,0.235,0.429,-28.6,0.001
2449,182.7,0.497,0.326,0.991,0.385,-8.4,0.818
2450,104.8,0.765,0.264,0.075,0.577,-9.2,0.381
2451,189.1,0.513,0.94,0.642,0.907,-26.25,0.045
2452,112.6,0.332,0.668,0.91,0.168,-21.13,0.876
2453,186.8,0.796,0.68,0.479,0.664,-26.3,0.808
2454,85.5,0.872,0.948,0.003,0.691,-16.19,0.751
2455,194.7,0.503,0.96,0.602,0.157,-17.87,0.026
2456,165.7,0.53,0.924,0.229,0.935,-14.02,0.573
2457,105.7,0.536,0.298,0.189,0.116,-20.6,0.632
2458,188.8,0.403,0.262,0.708,0.374,-20.97,0.846
2459,151.4,0.624,0.541,0.429,0.437,-9.73,0.754
2460,130.0,0.905,0.247,0.894,0.84,-8.16,0.019
2461,167.4,0.776,0.875,0.124,0.901,-25.18,0.775
2462,133.8,0.457,0.315,0.935,0.445,-13.93,0.086
2463,97.5,0.854,0.901,0.06,0.279,-8.45,0.952
2464,117.5,0.589,0.864,0.367,0.058,-3.85,0.886
2465,81.2,0.889,0.468,0.966,0.848,-26.66,0.311
2466,193.9,0.657,0.332,0.372,0.102,-16.43,0.208
2467,195.0,0.709,0.794,0.363,0.383,-24.73,0.217
2468,168.4,0.633,0.861,0.877,0.415,-24.03,0.141
2469,132.9,0.538,0.717,0.376,0.057,-26.57,0.318
2470,126.0,0.458,0.444,0.601,0.74,-21.69,0.325
2471,144.7,0.477,0.896,0.906,0.102,-23.59,0.298
2472,189.3,0.386,0.307,0.612,0.996,-17.13,0.562
2473,150.0,0.614,0.699,0.183,0.707,-24.48,0.984
2474,151.2,0.234,0.918,0.139,0.834,-3.6,0.143
2475,148.8,0.404,0.668,0.325,0.4,-7.8,0.831
2476,128.0,0.477,0.252,0.485,0.421,-28.46,0.742
2477,183.4,0.724,0.328,0.028,0.257,-3.46,0.97
2478,60.9,0.676,0.704,0.436,0.044,-25.05,0.108
2479,190.2,0.555,0.624,0.876,0.426,-25.57,0.504
2480,108.1,0.553,0.445,0.863,0.394,-6.17,0.23
2481,178.7,0.376,0.443,0.865,0.703,-28.82,0.974
2482,153.1,0.569,0.729,0.432,0.315,-26.11,0.219
2483,101.0,0.221,0.121,0.97,0.492,-28.32,0.747
2484,195.6,0.529,0.991,0.909,0.699,-20.7,0.826
2485,104.5,0.812,0.701,0.624,0.848,-21.8,0.384
2486,148.9,0.744,0.139,0.359,0.435,-26.08,0.333
2487,191.9,0.51,0.434,0.052,0.201,-22.33,0.999
2488,125.0,0.789,0.891,0.389,0.246,-23.7,0.857
2489,151.2,0.771,0.386,0.44,0.194,-7.75,0.551
2490,80.1,0.586,0.544,0.6,0.062,-14.25,0.675
2491,194.1,0.823,0.746,0.896,0.375,-11.4,0.517
2492,81.9,0.425,0.726,0.185,0.27,-5.92,0.038
2493,61.9,0.766,0.186,0.17,0.918,-6.9,0.209
2494,185.2,0.306,0.39,0.992,0.908,-10.48,0.359
2495,155.8,0.656,0.56,0.794,0.825,-28.02,0.126
2496,98.2,0.797,0.968,0.585,0.549,-16.54,0.625
2497,125.8,0.4,0.785,0.908,0.63,-19.93,0.892
2498,73.5,0.661,0.597,0.369,0.913,-17.42,0.934
2499,180.3,0.586,0.444,0.181,0.302,-11.87,0.889
2500,60.7,0.826,0.149,0.743,0.995,-10.82,0.962
2501,130.4,0.512,0.356,0.788,0.675,-4.4,0.733
2502,136.3,0.507,0.321,0.018,0.5,-15.33,0.382
2503,193.2,0.867,0.307,0.628,0.766,-21.56,0.807
2504,104.4,0.732,1.0,0.595,0.201,-10.49,0.204
2505,189.4,0.766,0.408,0.366,0.148,-27.53,0.729
2506,122.4,0.326,0.396,0.628,0.316,-4.0,0.025
2507,140.3,0.658,0.829,0.142,0.436,-5.34,0.365
2508,149.7,0.356,0.946,0.65,0.898,-4.55,0.503
2509,183.9,0.754,0.974,0.768,0.191,-14.52,0.781
2510,107.5,0.82,0.564,0.057,0.189,-24.27,0.73
2511,166.8,0.485,0.683,0.966,0.813,-25.72,0.729
2512,111.2,0.705,0.811,0.649,0.272,-28.29,0.832
2513,120.6,0.311,0.363,0.795,0.778,-8.84,0.806
2514,177.3,0.663,0.442,0.58,0.343,-28.2,0.264
2515,185.5,0.397,0.699,0.182,0.592,-23.75,0.545
2516,78.0,0.721,0.174,0.433,0.633,-23.2,0.607
2517,77.1,0.596,0.827,0.628,0.211,-4.93,0.439
2518,127.2,0.752,0.681,0.292,0.521,-29.2,0.496
2519,131.9,0.442,0.51,0.951,0.34,-27.78,0.667
2520,115.9,0.706,0.991,0.484,0.886,-13.79,0.56
2521,131.1,0.569,0.298,0.591,0.091,-24.39,0.799
2522,71.9,0.491,0.595,0.143,0.512,-18.44,0.605
2523,158.0,0.509,0.225,0.009,0.843,-16.24,0.362
2524,128.8,0.448,0.274,0.105,0.113,-8.08,0.675
2525,101.3,0.491,0.644,0.69,0.051,-16.17,0.284
2526,193.9,0.388,0.879,0.942,0.982,-9.34,0.246
2527,84.2,0.457,0.931,0.319,0.217,-29.07,0.818
2528,78.1,0.928,0.833,0.569,0.21,-20.21,0.9
2529,168.3,0.855,0.193,0.433,0.338,-9.66,0.601
2530,85.9,0.591,0.155,0.174,0.482,-19.88,0.277
2531,173.3,0.406,0.994,0.829,0.433,-3.26,0.44
2532,188.5,0.426,0.806,0.025,0.194,-26.38,0.071
2533,192.4,0.439,0.708,0.941,0.206,-15.46,0.582
2534,67.9,0.509,0.669,0.587,0.573,-11.97,0.391
2535,114.6,0.864,0.885,0.008,0.559,-5.07,0.927
2536,122.0,0.876,0.926,0.854,0.393,-27.68,0.644
2537,123.3,0.432,0.146,0.479,0.26,-13.57,0.072
2538,179.3,0.712,0.847,0.198,0.029,-26.52,0.577
2539,180.4,0.61,0.46,0.291,0.228,-20.85,0.952
2540,150.5,0.709,0.202,0.809,0.158,-3.83,0.375
2541,149.6,0.459,0.834,0.421,0.79,-27.79,0.889
2542,75.0,0.566,0.425,0.284,0.638,-12.62,0.573
2543,158.0,0.76,0.413,0.302,0.307,-27.56,0.524
2544,197.1,0.729,0.149,0.964,0.387,-25.92,0.986
2545,165.2,0.339,0.439,0.424,0.243,-14.14,0.643
2546,60.4,0.789,0.963,0.144,0.322,-25.35,0.297
2547,157.2,0.461,0.739,0.133,0.851,-27.7,0.675
2548,130.5,0.679,0.136,0.866,0.719,-25.98,0.334
2549,61.0,0.672,0.591,0.617,0.324,-11.88,0.118
2550,136.7,0.322,0.704,0.332,0.994,-8.76,0.37
2551,157.4,0.422,0.614,0.813,0.204,-8.95,0.284
2552,62.1,0.723,0.666,0.505,0.128,-15.24,0.313
2553,110.2,0.841,0.859,0.168,0.557,-28.91,0.451
2554,175.6,0.444,0.676,0.421,0.344,-2.25,0.51
2555,110.5,0.648,0.846,0.959,0.147,-20.88,0.518
2556,157.7,0.736,0.772,0.927,0.409,-27.64,0.533
2557,137.7,0.334,0.69,0.687,0.155,-4.23,0.857
2558,177.3,0.775,0.392,0.094,0.138,-5.91,0.105
2559,106.0,0.585,0.273,0.671,0.659,-11.36,0.268
2560,155.5,0.516,0.901,0.908,0.485,-5.06,0.325
2561,121.2,0.579,0.205,0.175,0.162,-2.45,0.145
2562,74.9,0.58,0.634,0.482,0.803,-21.14,0.819
2563,147.8,0.544,0.187,0.056,0.834,-25.36,0.268
2564,135.1,0.347,0.267,0.39,0.638,-27.45,0.949
2565,136.3,0.441,0.651,0.634,0.467,-4.91,0.431
2566,60.7,0.524,0.143,0.601,0.835,-18.69,0.991
2567,159.7,0.606,0.281,0.728,0.812,-19.28,0.976
2568,84.7,0.529,0.405,0.963,0.263,-3.44,0.674
2569,152.3,0.534,0.437,0.469,0.012,-28.07,0.636
2570,82.4,0.588,0.182,0.688,0.05,-20.51,0.664
2571,196.8,0.861,0.424,0.6,0.361,-23.77,0.479
2572,79.7,0.57,0.852,0.534,0.976,-24.01,0.611
2573,108.7,0.593,0.238,0.192,0.339,-24.47,0.129
2574,122.7,0.382,0.345,0.897,0.314,-23.02,0.8
2575,187.8,0.752,0.696,0.421,0.607,-17.83,0.402
2576,63.0,0.433,0.312,0.483,0.952,-28.75,0.099
2577,87.5,0.427,0.163,0.489,0.671,-25.74,0.807
2578,72.2,0.644,0.932,0.189,0.995,-15.57,0.22
2579,71.5,0.738,0.885,0.611,0.462,-16.71,0.964
2580,172.3,0.687,0.638,0.372,0.701,-21.91,0.423
2581,140.3,0.498,0.541,0.89,0.247,-28.8,0.456
2582,169.5,0.528,0.479,0.007,0.505,-23.24,0.572
2583,149.4,0.542,0.663,0.656,0.388,-22.25,0.699
2584,89.9,0.33,0.128,0.508,0.173,-21.06,0.507
2585,126.4,0.458,0.679,0.897,0.674,-7.69,0.343
2586,128.4,0.52,0.843,0.639,0.14,-19.06,0.036
2587,118.6,0.406,0.759,0.25,0.55,-22.37,0.296
2588,164.1,0.852,0.304,0.2,0.697,-8.1,0.165
2589,191.9,0.552,0.279,0.2,0.44,-3.25,0.466
2590,111.7,0.364,0.344,0.278,0.379,-29.68,0.193
2591,62.1,0.756,0.419,0.307,0.081,-26.79,0.309
2592,80.3,0.652,0.4,0.638,0.628,-18.98,0.067
2593,152.2,0.404,0.82,0.625,0.894,-28.61,0.231
2594,129.4,0.486,0.201,0.222,0.676,-17.48,0.105
2595,64.0,0.498,0.277,0.397,0.453,-8.28,0.895
2596,166.5,0.822,0.455,0.034,0.974,-29.78,0.571
2597,163.0,0.828,0.823,0.575,0.086,-24.36,0.965
2598,116.3,0.536,0.987,0.698,0.361,-9.38,0.763
2599,183.9,0.753,0.84,0.443,0.305,-7.74,0.941
2600,77.0,0.826,0.439,0.042,0.438,-2.7,0.165
2601,71.2,0.434,0.274,0.933,0.179,-13.34,0.361
2602,151.8,0.798,0.152,0.054,0.429,-7.33,0.559
2603,170.4,0.301,0.229,0.74,0.269,-24.2,0.748
2604,113.5,0.911,0.917,0.102,0.471,-11.77,0.29
2605,99.3,0.413,0.316,0.085,0.839,-17.11,0.564
2606,76.4,0.75,0.126,0.057,0.705,-28.16,0.144
2607,186.8,0.764,0.96,0.214,0.44,-25.8,0.727
2608,193.4,0.229,0.93,0.536,0.232,-19.81,0.129
2609,148.7,0.361,0.739,0.582,0.346,-28.41,0.275
2610,90.6,0.764,0.386,0.962,0.464,-26.68,0.047
2611,67.5,0.533,0.697,0.88,0.483,-9.61,0.152
2612,143.9,0.903,0.379,0.384,0.688,-5.15,0.139
2613,116.1,0.468,0.865,0.93,0.394,-3.95,0.101
2614,160.4,0.618,0.164,0.415,0.418,-4.87,0.13
2615,197.6,0.601,0.344,0.65,0.467,-22.12,0.451
2616,105.9,0.267,0.465,0.945,0.358,-18.32,0.553
2617,112.8,0.479,0.315,0.877,0.068,-18.75,0.093
2618,87.3,0.841,0.618,0.828,0.781,-18.4,0.794
2619,176.7,0.772,0.982,0.585,0.357,-13.22,0.218
2620,137.8,0.665,0.465,0.69,0.121,-26.57,0.604
2621,114.6,0.479,0.162,0.597,0.642,-23.9,0.541
2622,131.2,0.755,0.703,0.66,0.372,-19.19,0.409
2623,134.4,0.803,0.442,0.164,0.237,-26.42,0.014
2624,165.4,0.791,0.527,0.787,0.173,-12.02,0.309
2625,94.2,0.764,0.905,0.99,0.516,-16.52,0.571
2626,67.9,0.726,0.617,0.045,0.336,-13.29,0.756
2627,114.6,0.746,0.596,0.766,0.208,-10.12,0.161
2628,99.9,0.433,0.344,0.537,0.769,-25.4,0.828
2629,74.0,0.604,0.665,0.895,0.851,-4.55,0.002
2630,149.4,0.585,0.247,0.615,0.958,-18.36,0.615
2631,106.1,0.485,0.647,0.196,0.649,-28.61,0.756
2632,82.3,0.757,0.706,0.169,0.2,-2.23,0.997
2633,198.3,0.569,0.443,0.14,0.222,-14.84,0.768
2634,130.4,0.477,0.723,0.295,0.083,-28.32,0.562
2635,109.1,0.786,0.302,0.873,0.413,-7.14,0.509
2636,159.3,0.718,0.593,0.043,0.953,-29.11,0.962
2637,179.5,0.347,0.64,0.488,0.336,-13.34,0.117
2638,170.0,0.231,0.191,0.494,0.083,-27.71,0.744
2639,151.7,0.807,0.539,0.561,0.141,-6.23,0.514
2640,106.7,0.606,0.546,0.656,0.261,-2.59,0.481
2641,181.2,0.757,0.673,0.388,0.199,-22.92,0.008
2642,98.1,0.758,0.261,0.262,0.479,-18.19,0.298
2643,76.4,0.472,0.21,0.166,0.99,-8.11,0.996
2644,165.2,0.663,0.228,0.036,0.711,-9.48,0.494
2645,197.5,0.663,0.713,0.729,0.137,-9.57,0.509
2646,181.4,0.534,0.228,0.243,0.109,-15.9,0.299
2647,111.1,0.604,0.187,0.914,0.737,-9.25,0.901
2648,192.3,0.742,0.311,0.042,0.619,-24.93,0.889
2649,129.5,0.463,0.195,0.453,0.819,-20.3,0.307
2650,129.3,0.945,0.338,0.239,0.745,-17.52,0.364
2651,79.0,0.437,0.924,0.513,0.964,-9.97,0.753
2652,129.2,0.629,0.762,0.512,0.354,-11.54,0.117
2653,167.4,0.347,0.51,0.079,0.986,-22.65,0.701
2654,157.2,0.539,0.995,0.603,0.834,-13.74,0.853
2655,70.4,0.751,0.972,0.394,0.303,-12.36,0.099
2656,189.6,0.818,0.998,0.329,0.854,-14.95,0.523
2657,99.3,0.578,0.61,0.987,0.644,-24.07,0.731
2658,73.4,0.764,0.629,0.731,0.795,-23.57,0.19
2659,89.1,0.396,0.212,0.626,0.178,-12.17,0.9
2660,176.2,0.249,0.989,0.28,0.534,-9.32,0.25
2661,171.0,0.592,0.627,0.644,0.239,-10.63,0.15
2662,150.1,0.322,0.372,0.438,0.526,-21.37,0.225
2663,146.2,0.356,0.721,0.558,0.39,-3.74,0.118
2664,148.2,0.626,0.676,0.08,0.718,-6.06,0.725
2665,76.4,0.525,0.606,0.564,0.535,-6.63,0.577
2666,109.3,0.304,0.981,0.776,0.178,-24.57,0.647
2667,106.7,0.57,0.278,0.797,0.437,-17.71,0.643
2668,118.5,0.238,0.284,0.934,0.623,-22.77,0.169
2669,81.2,0.329,0.667,0.423,0.81,-14.02,0.87
2670,173.3,0.794,0.567,0.375,0.027,-20.01,0.76
2671,123.8,0.514,0.849,0.54,0.287,-9.12,0.686
2672,78.1,0.52,0.539,0.555,0.289,-28.49,0.999
2673,171.1,0.883,0.403,0.016,0.64,-24.62,0.192
2674,86.8,0.564,0.971,0.612,0.584,-9.44,0.34
2675,125.7,0.545,0.514,0.386,0.987,-26.82,0.559
2676,116.8,0.514,0.329,0.742,0.86,-25.33,0.386
2677,175.4,0.936,0.462,0.725,0.474,-27.81,0.393
2678,179.2,0.602,0.102,0.958,0.496,-25.81,0.817
2679,119.6,0.513,0.759,0.895,0.279,-28.13,0.736
2680,140.1,0.398,0.891,0.433,0.003,-4.46,0.629
2681,68.0,0.807,0.815,0.771,0.892,-24.64,0.678
2682,155.1,0.384,0.787,0.392,0.031,-4.19,0.965
2683,157.1,0.428,0.555,0.703,0.627,-16.75,0.119
2684,66.4,0.566,0.396,0.272,0.208,-16.01,0.63
2685,127.2,0.609,0.207,0.31,0.252,-27.67,0.351
2686,143.3,0.642,0.226,0.12,0.83,-10.32,0.804
2687,130.5,0.547,0.973,0.027,0.253,-26.03,0.86
